type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,32196,"[0.967770,-0.007424,0.015266,0.251265]","[-0.008433,0.029853,0.003245]","[-0.395043,0.043096,9.753978]",not_valid,not_valid
StateB,34113,"[0.967774,-0.007415,0.015264,0.251248]","[0.007450,-0.002153,0.003396]","[-0.459687,-0.079009,9.797073]",not_valid,not_valid
StateB,36148,"[0.967770,-0.007424,0.015259,0.251265]","[-0.011708,0.003231,0.003365]","[-0.395043,-0.035913,9.732430]",not_valid,not_valid
StateB,38106,"[0.967772,-0.007423,0.015262,0.251255]","[0.002162,0.010646,-0.009418]","[-0.251391,-0.021548,9.725247]",not_valid,not_valid
StateB,40116,"[0.967781,-0.007419,0.015260,0.251220]","[0.005329,0.001050,-0.005626]","[-0.395043,-0.086191,9.710882]",not_valid,not_valid
StateB,42480,"[0.967780,-0.007418,0.015251,0.251227]","[0.001046,-0.006395,-0.011827]","[-0.409408,-0.229843,9.746795]",not_valid,not_valid
StateB,44098,"[0.967781,-0.007423,0.015263,0.251222]","[-0.002060,0.023442,0.001052]","[-0.287304,-0.193930,9.732430]",not_valid,not_valid
StateB,46233,"[0.967779,-0.007422,0.015256,0.251228]","[0.002111,-0.006398,0.000601]","[-0.272939,-0.158017,9.811439]",not_valid,not_valid
StateB,48112,"[0.967782,-0.007417,0.015264,0.251217]","[0.003247,0.017035,0.003646]","[-0.007183,-0.208296,9.811439]",not_valid,not_valid
StateB,50193,"[0.967778,-0.007422,0.015259,0.251233]","[-0.007425,0.010675,0.015588]","[-0.079009,-0.064643,9.789890]",not_valid,not_valid
StateB,52182,"[0.967780,-0.007426,0.015260,0.251227]","[0.000028,0.009587,0.023244]","[-0.129287,-0.165200,9.789890]",not_valid,not_valid
StateB,54167,"[0.967778,-0.007417,0.015260,0.251233]","[0.010675,0.007425,-0.012021]","[-0.308852,-0.222661,9.631873]",not_valid,not_valid
StateB,56162,"[0.967776,-0.007419,0.015259,0.251240]","[0.000035,0.011718,0.008219]","[-0.387861,-0.143652,9.725247]",not_valid,not_valid
StateB,58175,"[0.967779,-0.007425,0.015267,0.251226]","[0.003218,0.007447,-0.008217]","[-0.725443,-0.158017,9.746795]",not_valid,not_valid
StateB,60180,"[0.967779,-0.007425,0.015243,0.251231]","[-0.003252,-0.019165,0.025720]","[-0.574608,-0.057461,9.804255]",not_valid,not_valid
StateB,62610,"[0.967774,-0.007429,0.015250,0.251246]","[-0.005286,0.013864,0.015162]","[-0.653617,-0.107739,9.775525]",not_valid,not_valid
StateB,64176,"[0.967774,-0.007430,0.015238,0.251251]","[0.007422,-0.011740,0.015710]","[-0.711078,-0.136469,9.818622]",not_valid,not_valid
StateB,66158,"[0.967774,-0.007435,0.015244,0.251249]","[0.004301,0.013836,0.003083]","[-0.380678,-0.186748,9.847352]",not_valid,not_valid
StateB,68143,"[0.967777,-0.007433,0.015238,0.251237]","[0.002127,-0.001071,-0.005571]","[-0.287304,-0.179565,9.768343]",not_valid,not_valid
StateB,70114,"[0.967779,-0.007439,0.015231,0.251229]","[-0.013830,0.006431,0.009545]","[-0.294487,-0.193930,9.832987]",not_valid,not_valid
StateB,72100,"[0.967775,-0.007433,0.015231,0.251247]","[0.002140,0.003190,0.011676]","[-0.316035,-0.179565,9.811439]",not_valid,not_valid
StateB,74150,"[0.967774,-0.007447,0.015232,0.251247]","[-0.026641,-0.003120,-0.007589]","[-0.237026,-0.179565,9.797073]",not_valid,not_valid
StateB,76088,"[0.967770,-0.007448,0.015226,0.251263]","[-0.006349,0.014932,0.017257]","[-0.100556,-0.043096,9.761160]",not_valid,not_valid
StateB,78114,"[0.967768,-0.007449,0.015232,0.251273]","[0.001105,0.013845,0.008598]","[-0.136469,-0.100556,9.682152]",not_valid,not_valid
StateB,80150,"[0.967761,-0.007451,0.015242,0.251298]","[-0.007411,0.016000,0.013515]","[-0.280122,-0.035913,9.876082]",not_valid,not_valid
StateB,82829,"[0.967760,-0.007446,0.015242,0.251302]","[0.008531,0.003171,-0.002082]","[-0.287304,-0.079009,9.811439]",not_valid,not_valid
StateB,84414,"[0.967760,-0.007442,0.015242,0.251303]","[0.001071,0.002127,0.019339]","[-0.337582,-0.165200,9.753978]",not_valid,not_valid
StateB,86323,"[0.967754,-0.007452,0.015233,0.251325]","[-0.011712,0.002164,-0.003974]","[-0.308852,-0.057461,9.768343]",not_valid,not_valid
StateB,88274,"[0.967756,-0.007442,0.015221,0.251317]","[0.015970,-0.003242,0.006004]","[-0.287304,-0.165200,9.775525]",not_valid,not_valid
StateB,90172,"[0.967753,-0.007445,0.015224,0.251330]","[-0.003187,0.003205,0.013461]","[-0.222661,-0.043096,9.789890]",not_valid,not_valid
StateB,92101,"[0.967750,-0.007452,0.015230,0.251342]","[-0.023393,0.014981,0.001828]","[-0.215478,-0.093374,9.682152]",not_valid,not_valid
StateB,94209,"[0.967749,-0.007458,0.015226,0.251346]","[-0.003169,0.009596,0.015426]","[-0.229843,-0.086191,9.768343]",not_valid,not_valid
StateB,96061,"[0.967749,-0.007453,0.015224,0.251347]","[0.008534,0.004237,-0.010863]","[-0.158017,-0.129287,9.761160]",not_valid,not_valid
StateB,98265,"[0.967748,-0.007463,0.015223,0.251350]","[-0.019156,0.006446,0.022426]","[-0.114922,-0.064643,9.811439]",not_valid,not_valid
StateB,100198,"[0.967742,-0.007468,0.015227,0.251373]","[-0.012752,0.010690,0.003191]","[-0.201113,-0.043096,9.732430]",not_valid,not_valid
StateB,102642,"[0.967741,-0.007464,0.015238,0.251376]","[-0.001004,0.021308,0.004332]","[-0.301669,-0.028730,9.811439]",not_valid,not_valid
StateB,104129,"[0.967740,-0.007458,0.015243,0.251380]","[0.003217,0.007448,0.006548]","[-0.158017,-0.107739,9.710882]",not_valid,not_valid
StateB,106150,"[0.967739,-0.007469,0.015250,0.251381]","[-0.007386,0.024523,0.006548]","[-0.150835,-0.165200,9.883265]",not_valid,not_valid
StateB,108134,"[0.967731,-0.007467,0.015242,0.251412]","[0.007435,-0.007479,0.003807]","[-0.215478,-0.114922,9.782708]",not_valid,not_valid
StateB,110163,"[0.967733,-0.007463,0.015250,0.251404]","[0.003249,0.018100,-0.015738]","[-0.114922,-0.028730,9.732430]",not_valid,not_valid
StateB,112175,"[0.967736,-0.007474,0.015255,0.251394]","[-0.017038,0.002180,0.021005]","[-0.524330,0.021548,9.682152]",not_valid,not_valid
StateB,114175,"[0.967734,-0.007466,0.015254,0.251402]","[0.006439,0.015960,-0.000815]","[-0.445322,-0.093374,9.689334]",not_valid,not_valid
StateB,116094,"[0.967736,-0.007478,0.015264,0.251392]","[-0.007372,0.028784,-0.012614]","[-0.474052,-0.079009,9.825804]",not_valid,not_valid
StateB,118210,"[0.967740,-0.007482,0.015272,0.251378]","[-0.001071,-0.002127,-0.008588]","[-0.438139,-0.201113,9.797073]",not_valid,not_valid
StateB,120201,"[0.967742,-0.007471,0.015276,0.251370]","[0.008550,0.009562,0.008516]","[-0.395043,-0.107739,9.718064]",not_valid,not_valid
StateB,122232,"[0.967744,-0.007486,0.015279,0.251360]","[-0.010600,0.018140,-0.006398]","[-0.409408,-0.093374,9.782708]",not_valid,not_valid
StateB,124155,"[0.967745,-0.007488,0.015286,0.251355]","[-0.005311,0.005342,-0.003256]","[-0.387861,-0.107739,9.782708]",not_valid,not_valid
StateB,126196,"[0.967746,-0.007491,0.015283,0.251352]","[-0.011684,0.011752,-0.006241]","[-0.438139,-0.107739,9.775525]",not_valid,not_valid
StateB,128148,"[0.967748,-0.007484,0.015289,0.251346]","[0.010696,0.014882,-0.010036]","[-0.610521,-0.093374,9.883265]",not_valid,not_valid
StateB,130131,"[0.967748,-0.007491,0.015278,0.251345]","[-0.006432,-0.013830,-0.010243]","[-0.660800,-0.064643,9.818622]",not_valid,not_valid
StateB,132143,"[0.967749,-0.007488,0.015276,0.251341]","[0.007482,0.008500,0.011882]","[-0.639252,0.000000,9.840169]",not_valid,not_valid
StateB,134220,"[0.967750,-0.007489,0.015287,0.251338]","[-0.001034,0.010656,0.009829]","[-0.567426,-0.122104,9.789890]",not_valid,not_valid
StateB,136163,"[0.967749,-0.007483,0.015278,0.251342]","[-0.006382,0.003215,-0.015170]","[-0.143652,-0.193930,9.725247]",not_valid,not_valid
StateB,138153,"[0.967746,-0.007484,0.015294,0.251352]","[0.012840,0.019137,0.002155]","[-0.165200,0.000000,9.725247]",not_valid,not_valid
StateB,140166,"[0.967750,-0.007488,0.015288,0.251337]","[-0.019187,-0.004204,-0.013824]","[-0.301669,-0.028730,9.689334]",not_valid,not_valid
StateB,142513,"[0.967753,-0.007491,0.015301,0.251323]","[0.003268,0.024492,-0.001697]","[-0.201113,-0.028730,9.832987]",not_valid,not_valid
StateB,144131,"[0.967755,-0.007488,0.015296,0.251316]","[0.004245,-0.005339,-0.007156]","[-0.165200,0.057461,9.797073]",not_valid,not_valid
StateB,146131,"[0.967757,-0.007481,0.015300,0.251309]","[-0.002093,0.012789,-0.015094]","[-0.215478,0.014365,9.703699]",not_valid,not_valid
StateB,149041,"[0.967757,-0.007474,0.015296,0.251310]","[-0.002115,0.005333,-0.006877]","[-0.517148,-0.021548,9.832987]",not_valid,not_valid
StateB,150247,"[0.967766,-0.007473,0.015302,0.251276]","[0.000019,0.006392,-0.002464]","[-0.567426,-0.021548,9.782708]",not_valid,not_valid
StateB,152267,"[0.967767,-0.007474,0.015300,0.251271]","[-0.008516,0.002156,-0.013613]","[-0.667982,-0.093374,9.703699]",not_valid,not_valid
StateB,154163,"[0.967772,-0.007471,0.015314,0.251252]","[0.013901,0.018069,-0.011840]","[-0.689530,-0.129287,9.746795]",not_valid,not_valid
StateB,156136,"[0.967774,-0.007467,0.015319,0.251243]","[0.017066,0.007407,-0.008645]","[-0.481235,-0.071826,9.753978]",not_valid,not_valid
StateB,158161,"[0.967777,-0.007471,0.015311,0.251231]","[-0.009628,-0.013820,-0.025838]","[-0.632069,-0.150835,9.854534]",not_valid,not_valid
StateB,160262,"[0.967778,-0.007465,0.015323,0.251229]","[0.011815,0.032989,0.002940]","[-0.193930,-0.122104,9.696517]",not_valid,not_valid
StateB,162298,"[0.967775,-0.007468,0.015322,0.251239]","[-0.010646,0.002162,-0.007265]","[-0.186748,-0.071826,9.718064]",not_valid,not_valid
StateB,164077,"[0.967778,-0.007461,0.015322,0.251226]","[0.000073,0.024501,0.001190]","[-0.186748,-0.100556,9.797073]",not_valid,not_valid
StateB,166158,"[0.967781,-0.007462,0.015321,0.251216]","[-0.002137,-0.002124,-0.012762]","[-0.294487,-0.050278,9.768343]",not_valid,not_valid
StateB,168092,"[0.967782,-0.007455,0.015326,0.251214]","[0.004296,0.011705,0.000061]","[-0.143652,-0.086191,9.703699]",not_valid,not_valid
StateB,170144,"[0.967786,-0.007466,0.015331,0.251195]","[-0.008478,0.014939,-0.018057]","[-0.114922,-0.114922,9.797073]",not_valid,not_valid
StateB,172110,"[0.967788,-0.007464,0.015329,0.251188]","[-0.009616,-0.009559,-0.005274]","[-0.316035,-0.057461,9.811439]",not_valid,not_valid
StateB,174170,"[0.967792,-0.007476,0.015327,0.251172]","[-0.024476,0.008595,-0.005393]","[-0.387861,-0.043096,9.646238]",not_valid,not_valid
StateB,176144,"[0.967791,-0.007489,0.015328,0.251175]","[-0.001068,-0.001062,-0.000065]","[-0.193930,-0.035913,9.624691]",not_valid,not_valid
StateB,178465,"[0.967793,-0.007487,0.015325,0.251168]","[-0.007447,0.003218,0.003328]","[-0.308852,-0.035913,9.710882]",not_valid,not_valid
StateB,180379,"[0.967796,-0.007486,0.015332,0.251157]","[0.002162,0.010646,-0.009638]","[-0.301669,-0.158017,9.725247]",not_valid,not_valid
StateB,182525,"[0.967797,-0.007485,0.015344,0.251153]","[-0.002045,0.028768,-0.011226]","[-0.452504,-0.100556,9.789890]",not_valid,not_valid
StateB,184556,"[0.967796,-0.007488,0.015338,0.251156]","[-0.003224,-0.009578,0.007843]","[-0.395043,-0.100556,9.789890]",not_valid,not_valid
StateB,186292,"[0.967794,-0.007488,0.015334,0.251164]","[0.002127,-0.001072,-0.013835]","[-0.409408,-0.100556,9.674969]",not_valid,not_valid
StateB,188270,"[0.967793,-0.007497,0.015325,0.251168]","[-0.018109,0.000054,0.006906]","[-0.294487,-0.150835,9.718064]",not_valid,not_valid
StateB,190320,"[0.967792,-0.007494,0.015337,0.251171]","[0.004309,0.015966,0.004700]","[-0.452504,-0.035913,9.768343]",not_valid,not_valid
StateB,192198,"[0.967794,-0.007490,0.015335,0.251166]","[0.003221,0.008513,0.004700]","[-0.351948,-0.050278,9.746795]",not_valid,not_valid
StateB,194214,"[0.967797,-0.007488,0.015340,0.251152]","[0.010643,-0.003227,0.003132]","[-0.517148,-0.193930,9.710882]",not_valid,not_valid
StateB,196181,"[0.967803,-0.007499,0.015344,0.251127]","[-0.017007,0.012833,-0.012652]","[-0.359130,-0.150835,9.753978]",not_valid,not_valid
StateB,198267,"[0.967800,-0.007502,0.015338,0.251140]","[0.009587,-0.000028,-0.007681]","[-0.560243,-0.114922,9.696517]",not_valid,not_valid
StateB,200337,"[0.967801,-0.007486,0.015345,0.251135]","[0.018125,0.005273,0.005386]","[-0.538695,-0.043096,9.804255]",not_valid,not_valid
StateB,202237,"[0.967801,-0.007497,0.015342,0.251138]","[-0.015957,0.007504,-0.000108]","[-0.581791,-0.165200,9.811439]",not_valid,not_valid
StateB,204159,"[0.967799,-0.007495,0.015355,0.251144]","[0.013874,0.008481,0.001046]","[-0.474052,-0.043096,9.797073]",not_valid,not_valid
StateB,206143,"[0.967800,-0.007489,0.015360,0.251140]","[0.004318,0.019162,0.006428]","[-0.402226,-0.086191,9.840169]",not_valid,not_valid
StateB,208086,"[0.967797,-0.007504,0.015354,0.251153]","[-0.014920,-0.002086,0.009205]","[-0.316035,-0.107739,9.847352]",not_valid,not_valid
StateB,210114,"[0.967797,-0.007495,0.015354,0.251151]","[0.012796,0.004223,-0.000382]","[-0.430956,-0.201113,9.811439]",not_valid,not_valid
StateB,212225,"[0.967804,-0.007503,0.015346,0.251124]","[-0.009575,0.004289,0.002151]","[-0.560243,-0.079009,9.804255]",not_valid,not_valid
StateB,215186,"[0.967799,-0.007494,0.015349,0.251143]","[-0.002127,0.001072,0.009832]","[-0.502782,-0.093374,9.674969]",not_valid,not_valid
StateB,216253,"[0.967797,-0.007503,0.015339,0.251152]","[0.003208,0.004252,0.009787]","[-0.474052,0.043096,9.919178]",not_valid,not_valid
StateB,218339,"[0.967798,-0.007501,0.015341,0.251148]","[-0.015995,-0.005279,-0.004256]","[-0.488417,-0.035913,9.797073]",not_valid,not_valid
StateB,220437,"[0.967801,-0.007512,0.015333,0.251137]","[-0.014901,0.004305,0.012635]","[-0.308852,-0.136469,9.689334]",not_valid,not_valid
StateB,223023,"[0.967796,-0.007499,0.015337,0.251158]","[0.028775,0.004176,0.010574]","[-0.344765,-0.215478,9.775525]",not_valid,not_valid
StateB,224362,"[0.967795,-0.007511,0.015340,0.251158]","[-0.014863,0.017088,-0.000944]","[-0.502782,-0.172383,9.768343]",not_valid,not_valid
StateB,226398,"[0.967794,-0.007503,0.015331,0.251166]","[-0.000038,-0.012783,0.011892]","[-0.416591,-0.193930,9.775525]",not_valid,not_valid
StateB,228315,"[0.967792,-0.007499,0.015336,0.251172]","[0.012815,0.010615,0.001240]","[-0.380678,-0.100556,9.746795]",not_valid,not_valid
StateB,230647,"[0.967794,-0.007497,0.015326,0.251165]","[-0.019212,-0.012727,0.009018]","[-0.244209,-0.107739,9.710882]",not_valid,not_valid
StateB,232445,"[0.967790,-0.007494,0.015331,0.251181]","[0.007498,0.013826,0.008023]","[-0.100556,-0.165200,9.768343]",not_valid,not_valid
StateB,234419,"[0.967792,-0.007488,0.015328,0.251171]","[0.004245,-0.005339,-0.002261]","[-0.064643,0.064643,9.811439]",not_valid,not_valid
StateB,236160,"[0.967787,-0.007492,0.015337,0.251192]","[-0.008497,0.008547,0.009280]","[-0.050278,-0.165200,9.789890]",not_valid,not_valid
StateB,238274,"[0.967788,-0.007487,0.015342,0.251189]","[0.009644,0.019146,0.004256]","[-0.143652,-0.129287,9.639056]",not_valid,not_valid
StateB,240152,"[0.967788,-0.007493,0.015346,0.251187]","[-0.021305,0.000063,-0.001143]","[-0.208296,-0.208296,9.746795]",not_valid,not_valid
StateB,242408,"[0.967786,-0.007487,0.015335,0.251196]","[0.003211,0.005317,0.006460]","[-0.337582,-0.143652,9.832987]",not_valid,not_valid
StateB,244154,"[0.967782,-0.007492,0.015334,0.251210]","[-0.001040,0.008525,0.017113]","[-0.193930,-0.093374,9.768343]",not_valid,not_valid
StateB,246198,"[0.967784,-0.007488,0.015330,0.251203]","[0.000016,0.005326,-0.016790]","[-0.193930,-0.043096,9.725247]",not_valid,not_valid
StateB,248261,"[0.967782,-0.007486,0.015326,0.251213]","[-0.007447,0.003218,0.001347]","[-0.165200,-0.079009,9.775525]",not_valid,not_valid
StateB,250381,"[0.967779,-0.007488,0.015330,0.251222]","[0.001103,0.012780,-0.007261]","[-0.186748,-0.079009,9.768343]",not_valid,not_valid
StateB,252442,"[0.967781,-0.007476,0.015307,0.251218]","[0.021236,-0.023498,0.010025]","[-0.035913,0.050278,9.718064]",not_valid,not_valid
StateB,254534,"[0.967779,-0.007484,0.015316,0.251225]","[-0.016963,0.027746,0.018564]","[-0.481235,-0.007183,9.768343]",not_valid,not_valid
StateB,256615,"[0.967779,-0.007485,0.015306,0.251223]","[0.000000,0.000000,-0.004754]","[-0.560243,-0.028730,9.732430]",not_valid,not_valid
StateB,258389,"[0.967776,-0.007485,0.015302,0.251234]","[0.007460,0.001043,0.005430]","[-0.474052,-0.107739,9.811439]",not_valid,not_valid
StateB,260461,"[0.967773,-0.007475,0.015293,0.251247]","[-0.003221,-0.008513,0.026196]","[-0.481235,-0.150835,9.847352]",not_valid,not_valid
StateB,262463,"[0.967771,-0.007474,0.015305,0.251254]","[0.017097,0.018059,0.012170]","[-0.438139,0.014365,9.789890]",not_valid,not_valid
StateB,264228,"[0.967774,-0.007470,0.015295,0.251243]","[0.008500,-0.007482,-0.009136]","[-0.337582,-0.100556,9.768343]",not_valid,not_valid
StateB,266419,"[0.967770,-0.007486,0.015298,0.251260]","[-0.027668,0.009669,-0.003853]","[-0.294487,-0.143652,9.861717]",not_valid,not_valid
StateB,268159,"[0.967773,-0.007482,0.015300,0.251246]","[0.010671,0.006360,0.002086]","[-0.660800,-0.201113,9.854534]",not_valid,not_valid
StateB,270119,"[0.967776,-0.007474,0.015296,0.251238]","[0.019162,-0.004317,0.001374]","[-0.459687,-0.064643,9.775525]",not_valid,not_valid
StateB,272071,"[0.967773,-0.007481,0.015301,0.251246]","[-0.003152,0.014923,0.002602]","[-0.423774,-0.086191,9.797073]",not_valid,not_valid
StateB,274137,"[0.967776,-0.007466,0.015292,0.251236]","[-0.003227,-0.010643,0.005223]","[-0.775721,-0.114922,9.761160]",not_valid,not_valid
StateB,276131,"[0.967777,-0.007476,0.015295,0.251232]","[-0.011693,0.008556,0.001272]","[-0.567426,-0.007183,9.710882]",not_valid,not_valid
StateB,278147,"[0.967774,-0.007475,0.015298,0.251242]","[0.002140,0.003190,0.009794]","[-0.129287,0.079009,9.789890]",not_valid,not_valid
StateB,280141,"[0.967774,-0.007474,0.015298,0.251245]","[-0.010631,0.007488,-0.003739]","[-0.172383,-0.064643,9.768343]",not_valid,not_valid
StateB,282811,"[0.967772,-0.007474,0.015301,0.251252]","[-0.001037,0.009590,0.005165]","[-0.229843,-0.222661,9.804255]",not_valid,not_valid
StateB,284182,"[0.967773,-0.007487,0.015286,0.251249]","[-0.014951,-0.012740,-0.004908]","[-0.093374,-0.158017,9.832987]",not_valid,not_valid
StateB,286275,"[0.967773,-0.007477,0.015284,0.251249]","[-0.001056,0.003199,-0.001254]","[-0.186748,-0.064643,9.861717]",not_valid,not_valid
StateB,288187,"[0.967773,-0.007475,0.015285,0.251249]","[0.004286,0.008510,0.009319]","[-0.488417,-0.122104,9.804255]",not_valid,not_valid
StateB,290200,"[0.967769,-0.007478,0.015284,0.251264]","[-0.009562,0.008550,0.005349]","[-0.545878,-0.043096,9.739613]",not_valid,not_valid
StateB,292140,"[0.967773,-0.007467,0.015273,0.251249]","[0.005286,-0.013864,-0.013963]","[-0.531513,-0.028730,9.768343]",not_valid,not_valid
StateB,294147,"[0.967774,-0.007468,0.015264,0.251247]","[-0.010696,-0.014883,0.005212]","[-0.509965,0.028730,9.782708]",not_valid,not_valid
StateB,296196,"[0.967768,-0.007476,0.015267,0.251268]","[-0.010609,0.014945,0.007368]","[-0.351948,-0.079009,9.732430]",not_valid,not_valid
StateB,298105,"[0.967778,-0.007461,0.015268,0.251230]","[0.011743,0.008488,-0.012208]","[-0.481235,-0.172383,9.832987]",not_valid,not_valid
StateB,300175,"[0.967777,-0.007466,0.015257,0.251237]","[-0.010681,-0.009556,0.010652]","[-0.086191,-0.186748,9.725247]",not_valid,not_valid
StateB,302173,"[0.967777,-0.007458,0.015272,0.251236]","[0.014970,0.019131,-0.007781]","[-0.035913,-0.014365,9.825804]",not_valid,not_valid
StateB,304057,"[0.967772,-0.007478,0.015257,0.251253]","[-0.026606,0.008601,0.013114]","[0.086191,-0.050278,9.718064]",not_valid,not_valid
StateB,306167,"[0.967775,-0.007473,0.015256,0.251244]","[0.007482,0.008500,0.011141]","[-0.064643,-0.050278,9.825804]",not_valid,not_valid
StateB,308100,"[0.967778,-0.007470,0.015261,0.251232]","[-0.001056,0.003199,-0.002997]","[-0.208296,-0.136469,9.789890]",not_valid,not_valid
StateB,310128,"[0.967773,-0.007476,0.015251,0.251253]","[-0.018109,0.000054,-0.004626]","[-0.165200,-0.107739,9.926360]",not_valid,not_valid
StateB,312216,"[0.967774,-0.007479,0.015257,0.251247]","[-0.006345,0.015998,0.008269]","[-0.316035,-0.057461,9.861717]",not_valid,not_valid
StateB,314505,"[0.967774,-0.007488,0.015246,0.251247]","[-0.020227,0.004321,-0.013972]","[-0.545878,-0.014365,9.667787]",not_valid,not_valid
StateB,316097,"[0.967773,-0.007492,0.015252,0.251251]","[-0.007400,0.019197,0.010570]","[-0.093374,-0.050278,9.732430]",not_valid,not_valid
StateB,318033,"[0.967770,-0.007499,0.015249,0.251261]","[-0.005320,0.002146,0.011635]","[-0.316035,-0.057461,9.782708]",not_valid,not_valid
StateB,320093,"[0.967773,-0.007496,0.015244,0.251251]","[-0.008494,0.009612,-0.006549]","[-0.186748,0.014365,9.631873]",not_valid,not_valid
StateB,322156,"[0.967777,-0.007490,0.015247,0.251237]","[0.005336,0.003180,-0.016325]","[-0.093374,-0.158017,9.682152]",not_valid,not_valid
StateB,324219,"[0.967774,-0.007495,0.015246,0.251246]","[-0.007447,0.003218,0.011881]","[-0.150835,-0.028730,9.725247]",not_valid,not_valid
StateB,325970,"[0.967781,-0.007495,0.015244,0.251221]","[-0.001056,0.003199,-0.025185]","[-0.603339,-0.086191,9.825804]",not_valid,not_valid
StateB,327985,"[0.967774,-0.007489,0.015239,0.251246]","[-0.003170,0.008532,0.005604]","[-0.438139,-0.035913,9.782708]",not_valid,not_valid
StateB,330083,"[0.967775,-0.007489,0.015241,0.251244]","[0.014898,-0.005371,0.021862]","[-0.538695,-0.222661,9.897630]",not_valid,not_valid
StateB,332031,"[0.967784,-0.007486,0.015236,0.251211]","[0.003180,-0.005336,-0.015148]","[-0.660800,0.028730,9.768343]",not_valid,not_valid
StateB,334033,"[0.967780,-0.007482,0.015230,0.251224]","[0.014904,-0.003240,-0.016318]","[-0.114922,-0.057461,9.732430]",not_valid,not_valid
StateB,335944,"[0.967787,-0.007485,0.015238,0.251198]","[-0.012758,0.008560,-0.019056]","[-0.158017,-0.007183,9.775525]",not_valid,not_valid
StateB,338036,"[0.967790,-0.007484,0.015229,0.251186]","[-0.002102,0.009594,-0.001465]","[-0.287304,-0.100556,9.811439]",not_valid,not_valid
StateB,340056,"[0.967784,-0.007489,0.015244,0.251210]","[0.007540,0.027674,0.010474]","[-0.316035,-0.129287,9.797073]",not_valid,not_valid
StateB,342208,"[0.967788,-0.007493,0.015241,0.251194]","[-0.003171,0.008532,-0.007001]","[-0.330400,-0.093374,9.682152]",not_valid,not_valid
StateB,344051,"[0.967788,-0.007490,0.015240,0.251194]","[-0.020205,0.011778,0.012774]","[-0.438139,-0.107739,9.876082]",not_valid,not_valid
StateB,345990,"[0.967782,-0.007500,0.015253,0.251217]","[-0.003129,0.022380,0.003260]","[-0.466869,-0.107739,9.753978]",not_valid,not_valid
