l_joint1,l_joint2,l_joint3,l_joint4,l_joint5,l_joint6,l_joint7,r_joint1,r_joint2,r_joint3,r_joint4,r_joint5,r_joint6,r_joint7
0.38621551,-2.16991520,-1.57970524,-0.89382869,0.34522873,0.00000000,0.00000000,-0.28602281,2.16995096,1.57424736,0.51392263,-0.38381097,0.00000000,0.00000000
0.36633435,-2.16857147,-1.55323517,-0.88825178,0.35582334,0.00000000,0.00000000,-0.29544839,2.17000008,1.55745506,0.52092206,-0.37875646,0.00000000,0.00000000
0.34561568,-2.16369152,-1.52840412,-0.88193238,0.36172658,0.00000000,0.00000000,-0.30705974,2.17000008,1.54580688,0.52738154,-0.37541500,0.00000000,0.00000000
0.32422093,-2.15607405,-1.50441897,-0.87522691,0.36906514,0.00000000,0.00000000,-0.32004780,2.17000008,1.53907311,0.53337121,-0.36765528,0.00000000,0.00000000
0.30222449,-2.14744115,-1.48095953,-0.86851156,0.36427867,0.00000000,0.00000000,-0.33315274,2.17000008,1.53687286,0.53907657,-0.36358669,0.00000000,0.00000000
0.27975273,-2.13878965,-1.45813072,-0.86203295,0.36196360,0.00000000,0.00000000,-0.34521705,2.17000008,1.53880215,0.54461652,-0.35917675,0.00000000,0.00000000
0.25707954,-2.13066554,-1.43614364,-0.85585397,0.35882092,0.00000000,0.00000000,-0.35541955,2.17000008,1.54438233,0.55005151,-0.35361946,0.00000000,0.00000000
0.23458757,-2.12344575,-1.41517532,-0.84989327,0.35108820,0.00000000,0.00000000,-0.36336353,2.17000008,1.55293655,0.55548269,-0.34697872,0.00000000,0.00000000
0.21271075,-2.11748815,-1.39532399,-0.84399158,0.34443280,0.00000000,0.00000000,-0.36897501,2.17000008,1.56347585,0.56115502,-0.34195879,0.00000000,0.00000000
0.19193222,-2.11312151,-1.37663066,-0.83793932,0.35116154,0.00000000,0.00000000,-0.37243998,2.17000008,1.57475972,0.56724548,-0.34385270,0.00000000,0.00000000
0.17258228,-2.11048031,-1.35918200,-0.83160567,0.34747225,0.00000000,0.00000000,-0.37413955,2.17000008,1.58575225,0.57350153,-0.34054217,0.00000000,0.00000000
0.15454581,-2.10958624,-1.34309161,-0.82516718,0.33940956,0.00000000,0.00000000,-0.37447494,2.17000008,1.59624851,0.57940382,-0.34638074,0.00000000,0.00000000
0.13811876,-2.11064911,-1.32824743,-0.81860828,0.33036241,0.00000000,0.00000000,-0.37370443,2.17000008,1.60705400,0.58477509,-0.35067737,0.00000000,0.00000000
0.12364207,-2.11341596,-1.31469584,-0.81180114,0.32542172,0.00000000,0.00000000,-0.37179023,2.17000008,1.61836553,0.58981729,-0.33886760,0.00000000,0.00000000
0.11094832,-2.11731863,-1.30264127,-0.80486864,0.31420556,0.00000000,0.00000000,-0.36887467,2.17000008,1.62818861,0.59482408,-0.32988861,0.00000000,0.00000000
0.09998941,-2.12225580,-1.29203856,-0.79797846,0.30955249,0.00000000,0.00000000,-0.36491585,2.17000008,1.63719845,0.60028338,-0.31996456,0.00000000,0.00000000
0.09085676,-2.12790084,-1.28290761,-0.79130113,0.31449410,0.00000000,0.00000000,-0.36032137,2.17000008,1.64565694,0.60632449,-0.31273344,0.00000000,0.00000000
0.08411370,-2.13376689,-1.27522826,-0.78501904,0.31209791,0.00000000,0.00000000,-0.35578331,2.17000008,1.65335417,0.61310661,-0.31455871,0.00000000,0.00000000
0.08045249,-2.13947201,-1.26886523,-0.77958870,0.31813037,0.00000000,0.00000000,-0.35223591,2.17000008,1.66027880,0.62096357,-0.32208964,0.00000000,0.00000000
0.08038371,-2.14450502,-1.26375234,-0.77558887,0.33256978,0.00000000,0.00000000,-0.35092378,2.17000008,1.66646135,0.63029867,-0.32434952,0.00000000,0.00000000
0.08435924,-2.14827037,-1.25989270,-0.77345574,0.35295463,0.00000000,0.00000000,-0.35338363,2.17000008,1.67191064,0.64148086,-0.32628047,0.00000000,0.00000000
0.09306688,-2.15035486,-1.25721180,-0.77333212,0.38763845,0.00000000,0.00000000,-0.36136845,2.16993141,1.67637122,0.65473223,-0.32791707,0.00000000,0.00000000
0.10623173,-2.15034127,-1.25583649,-0.77561879,0.42038718,0.00000000,0.00000000,-0.37560651,2.16879177,1.67907321,0.67056406,-0.32333967,0.00000000,0.00000000
0.12233912,-2.14784551,-1.25610161,-0.78124428,0.44669849,0.00000000,0.00000000,-0.39509583,2.16400361,1.67918062,0.69004107,-0.32228196,0.00000000,0.00000000
0.14164323,-2.14322710,-1.25769687,-0.79049593,0.47527772,0.00000000,0.00000000,-0.41807076,2.15453148,1.67601883,0.71425855,-0.32313150,0.00000000,0.00000000
0.16013503,-2.13718009,-1.26075470,-0.80586374,0.51064670,0.00000000,0.00000000,-0.44117209,2.14072824,1.66883993,0.74469709,-0.32784918,0.00000000,0.00000000
0.17452721,-2.13121319,-1.26497400,-0.82878345,0.53512001,0.00000000,0.00000000,-0.46294442,2.12183285,1.65758061,0.78192717,-0.33420902,0.00000000,0.00000000
0.18581460,-2.12444615,-1.27061415,-0.85724300,0.55774617,0.00000000,0.00000000,-0.48374566,2.09763575,1.64190364,0.82598436,-0.33468065,0.00000000,0.00000000
0.19680046,-2.11803985,-1.27649605,-0.88807362,0.57583243,0.00000000,0.00000000,-0.50401372,2.06752086,1.62163806,0.87765747,-0.32796055,0.00000000,0.00000000
0.20970848,-2.11446595,-1.28070176,-0.91932321,0.59406680,0.00000000,0.00000000,-0.52497578,2.03058767,1.59673607,0.93783212,-0.32360882,0.00000000,0.00000000
0.22423013,-2.11301279,-1.28344262,-0.94910324,0.61698014,0.00000000,0.00000000,-0.54880255,1.98560524,1.56733608,1.00690866,-0.32447323,0.00000000,0.00000000
0.23791730,-2.11403418,-1.28474975,-0.97686863,0.63987941,0.00000000,0.00000000,-0.57728040,1.92906511,1.53524470,1.08526313,-0.33133793,0.00000000,0.00000000
0.24809030,-2.11850548,-1.28447926,-1.00309277,0.64690524,0.00000000,0.00000000,-0.61188608,1.85352254,1.50579631,1.17266846,-0.33668616,0.00000000,0.00000000
0.25312057,-2.12470770,-1.28422725,-1.02756810,0.65439761,0.00000000,0.00000000,-0.65702724,1.74740124,1.48856437,1.26255894,-0.33136013,0.00000000,0.00000000
0.25385693,-2.13020515,-1.28587043,-1.04900825,0.67088628,0.00000000,0.00000000,-0.71823388,1.60256374,1.49118817,1.34105897,-0.33025652,0.00000000,0.00000000
0.25205368,-2.13446641,-1.28982377,-1.06684136,0.68214345,0.00000000,0.00000000,-0.79662275,1.42112291,1.51316524,1.39927053,-0.32116148,0.00000000,0.00000000
0.24972352,-2.13749838,-1.29582906,-1.08137155,0.69170660,0.00000000,0.00000000,-0.89060622,1.21028471,1.54978430,1.43251538,-0.32309821,0.00000000,0.00000000
0.24826801,-2.13938808,-1.30348194,-1.09367669,0.70504218,0.00000000,0.00000000,-0.99651009,0.97868776,1.59527969,1.43788183,-0.31783846,0.00000000,0.00000000
0.24847198,-2.14018083,-1.31240046,-1.10478580,0.72134984,0.00000000,0.00000000,-1.10891020,0.73581827,1.64341831,1.41397834,-0.31690013,0.00000000,0.00000000
0.25095287,-2.13980675,-1.32219517,-1.11511612,0.74241197,0.00000000,0.00000000,-1.22165227,0.49158788,1.68789923,1.36091685,-0.32631645,0.00000000,0.00000000
0.25606531,-2.13822722,-1.33234620,-1.12460303,0.76588815,0.00000000,0.00000000,-1.32899106,0.25565484,1.72296655,1.28041065,-0.32795289,0.00000000,0.00000000
0.26362914,-2.13544893,-1.34220636,-1.13285053,0.79153621,0.00000000,0.00000000,-1.42670929,0.03648359,1.74421751,1.17586148,-0.32521948,0.00000000,0.00000000
0.27270463,-2.13143754,-1.35107219,-1.13922060,0.81319469,0.00000000,0.00000000,-1.51284122,-0.15967140,1.74941003,1.05230880,-0.31622916,0.00000000,0.00000000
0.28173119,-2.12655067,-1.35783482,-1.14324117,0.84354889,0.00000000,0.00000000,-1.58752632,-0.32937297,1.73881328,0.91593790,-0.30960640,0.00000000,0.00000000
0.28877455,-2.12158537,-1.36105788,-1.14508522,0.87422836,0.00000000,0.00000000,-1.65199947,-0.47172350,1.71473134,0.77307743,-0.30366167,0.00000000,0.00000000
0.29190949,-2.11734891,-1.35950577,-1.14556611,0.90901279,0.00000000,0.00000000,-1.70752847,-0.58744699,1.68049204,0.62927097,-0.30002916,0.00000000,0.00000000
0.28958267,-2.11426687,-1.35259616,-1.14570081,0.94259769,0.00000000,0.00000000,-1.75492632,-0.67809206,1.63958192,0.48892426,-0.30078822,0.00000000,0.00000000
0.28105947,-2.11223269,-1.34054911,-1.14608157,0.96350038,0.00000000,0.00000000,-1.79460287,-0.74571288,1.59520030,0.35542873,-0.29175022,0.00000000,0.00000000
0.26649120,-2.11056542,-1.32439423,-1.14650464,0.98461616,0.00000000,0.00000000,-1.82678771,-0.79286778,1.55009544,0.23141178,-0.27988118,0.00000000,0.00000000
0.24686019,-2.10856342,-1.30539191,-1.14613819,1.01026011,0.00000000,0.00000000,-1.85174048,-0.82250535,1.50647676,0.11896174,-0.27433658,0.00000000,0.00000000
0.22346328,-2.10616231,-1.28436553,-1.14416313,1.03206527,0.00000000,0.00000000,-1.86984503,-0.83759427,1.46597624,0.01976367,-0.27286318,0.00000000,0.00000000
0.19767635,-2.10399485,-1.26147652,-1.14015257,1.05361807,0.00000000,0.00000000,-1.88160956,-0.84065562,1.42969394,-0.06485928,-0.26633912,0.00000000,0.00000000
0.17073886,-2.10272384,-1.23666739,-1.13406384,1.06996953,0.00000000,0.00000000,-1.88775170,-0.83350182,1.39830232,-0.13394322,-0.25989529,0.00000000,0.00000000
0.14338224,-2.10273767,-1.20999897,-1.12618327,1.07189143,0.00000000,0.00000000,-1.88938260,-0.81730705,1.37213731,-0.18692742,-0.24135785,0.00000000,0.00000000
0.11608446,-2.10482025,-1.18120360,-1.11716115,1.06094396,0.00000000,0.00000000,-1.88760030,-0.79256767,1.35129333,-0.22399881,-0.22453724,0.00000000,0.00000000
0.08888074,-2.11000824,-1.14991426,-1.10799634,1.04328263,0.00000000,0.00000000,-1.88380837,-0.75945431,1.33562398,-0.24605662,-0.19860148,0.00000000,0.00000000
0.06212049,-2.11719036,-1.11714184,-1.09904099,1.02598882,0.00000000,0.00000000,-1.88198400,-0.72141951,1.32421660,-0.25468415,-0.17229035,0.00000000,0.00000000
0.03921834,-2.12405515,-1.08395731,-1.08964491,1.00591385,0.00000000,0.00000000,-1.88363993,-0.68686718,1.31541991,-0.25542256,-0.14165397,0.00000000,0.00000000
0.02129311,-2.12964082,-1.05116391,-1.07981038,0.98791361,0.00000000,0.00000000,-1.88555729,-0.65973824,1.30845356,-0.25451162,-0.10850838,0.00000000,0.00000000
0.00664249,-2.13308620,-1.02020466,-1.07039952,0.97525221,0.00000000,0.00000000,-1.88786864,-0.63867813,1.30329072,-0.25371993,-0.07907555,0.00000000,0.00000000
-0.00751048,-2.13363218,-0.99288595,-1.06346250,0.96347803,0.00000000,0.00000000,-1.89130247,-0.62204307,1.29999471,-0.25377855,-0.06144118,0.00000000,0.00000000
-0.01956522,-2.13184428,-0.96851593,-1.05914342,0.96146041,0.00000000,0.00000000,-1.89662731,-0.60952848,1.29847372,-0.25524521,-0.05471880,0.00000000,0.00000000
-0.02799577,-2.12841463,-0.94630605,-1.05633199,0.96549916,0.00000000,0.00000000,-1.90413797,-0.60088205,1.29866111,-0.25868666,-0.05652380,0.00000000,0.00000000
-0.03683637,-2.12391901,-0.92772681,-1.05520439,0.96778107,0.00000000,0.00000000,-1.91362941,-0.59561974,1.30053651,-0.26474410,-0.05384336,0.00000000,0.00000000
-0.04313950,-2.11919689,-0.91124636,-1.05449855,0.97167689,0.00000000,0.00000000,-1.92538321,-0.59351450,1.30400586,-0.27371424,-0.07125159,0.00000000,0.00000000
-0.04646182,-2.11398029,-0.89692438,-1.05404389,0.97437221,0.00000000,0.00000000,-1.93972588,-0.59421045,1.30897284,-0.28577545,-0.08269082,0.00000000,0.00000000
-0.04798701,-2.10813236,-0.88534492,-1.05406642,0.97825986,0.00000000,0.00000000,-1.95673156,-0.59706646,1.31537652,-0.30116409,-0.08784205,0.00000000,0.00000000
-0.04666469,-2.10190487,-0.87588882,-1.05492377,0.98301679,0.00000000,0.00000000,-1.97671402,-0.60175329,1.32308376,-0.32003692,-0.10119001,0.00000000,0.00000000
-0.04286164,-2.09596229,-0.86833870,-1.05802941,0.98367560,0.00000000,0.00000000,-1.99982798,-0.60788035,1.33197188,-0.34268227,-0.11132812,0.00000000,0.00000000
-0.03692500,-2.09160256,-0.86220860,-1.06418943,0.98775721,0.00000000,0.00000000,-2.02615571,-0.61486882,1.34194744,-0.36946613,-0.12326662,0.00000000,0.00000000
-0.02812477,-2.08733940,-0.85808241,-1.07182848,1.00489581,0.00000000,0.00000000,-2.05568695,-0.62192118,1.35295057,-0.40081221,-0.14109074,0.00000000,0.00000000
-0.01632915,-2.08129549,-0.85705644,-1.07938373,1.02049398,0.00000000,0.00000000,-2.08875251,-0.62872779,1.36478591,-0.43699703,-0.15692203,0.00000000,0.00000000
-0.00261744,-2.07355571,-0.85970265,-1.08663356,1.03249538,0.00000000,0.00000000,-2.12582850,-0.63528174,1.37714732,-0.47817138,-0.18100172,0.00000000,0.00000000
0.01258523,-2.06478047,-0.86586034,-1.09345090,1.04762554,0.00000000,0.00000000,-2.16738629,-0.64181429,1.38962102,-0.52440941,-0.19254088,0.00000000,0.00000000
0.02924401,-2.05557990,-0.87505794,-1.09929764,1.06998527,0.00000000,0.00000000,-2.21365380,-0.64881545,1.40168309,-0.57586372,-0.22154233,0.00000000,0.00000000
0.04708173,-2.04655480,-0.88676941,-1.10346901,1.09085393,0.00000000,0.00000000,-2.26426983,-0.65712792,1.41267478,-0.63301933,-0.25632900,0.00000000,0.00000000
0.06519218,-2.03863978,-0.90036476,-1.10533106,1.10192573,0.00000000,0.00000000,-2.31938314,-0.66753668,1.42191517,-0.69543445,-0.28400654,0.00000000,0.00000000
0.08236849,-2.03296018,-0.91499501,-1.10420799,1.10512710,0.00000000,0.00000000,-2.38009882,-0.67875934,1.42961478,-0.75986266,-0.29717523,0.00000000,0.00000000
0.09768828,-2.03038120,-0.92963409,-1.09934700,1.09917021,0.00000000,0.00000000,-2.44453597,-0.68772215,1.43717921,-0.82288444,-0.30088428,0.00000000,0.00000000
0.10897288,-2.03205800,-0.94364399,-1.09105194,1.08146095,0.00000000,0.00000000,-2.51082754,-0.69264030,1.44561195,-0.88072437,-0.29108074,0.00000000,0.00000000
0.11498737,-2.03822112,-0.95663851,-1.07937825,1.05731118,0.00000000,0.00000000,-2.57574892,-0.69289982,1.45553684,-0.93133664,-0.28905106,0.00000000,0.00000000
0.11533559,-2.04801345,-0.96869570,-1.06392431,1.03134584,0.00000000,0.00000000,-2.63673234,-0.68931156,1.46668601,-0.97450471,-0.28060177,0.00000000,0.00000000
0.10975628,-2.06026173,-0.98017448,-1.04433763,0.99952918,0.00000000,0.00000000,-2.69328237,-0.68355870,1.47799516,-1.01003504,-0.27134880,0.00000000,0.00000000
0.09833530,-2.07385898,-0.99132365,-1.02043259,0.97026104,0.00000000,0.00000000,-2.74507713,-0.67707068,1.48842371,-1.03791535,-0.26368579,0.00000000,0.00000000
0.08214521,-2.08764887,-1.00203562,-0.99193674,0.94218355,0.00000000,0.00000000,-2.79157662,-0.67079872,1.49720061,-1.05845702,-0.25281271,0.00000000,0.00000000
0.06250682,-2.10113120,-1.01167417,-0.95907819,0.91558969,0.00000000,0.00000000,-2.83189726,-0.66601068,1.50350678,-1.07259417,-0.23696333,0.00000000,0.00000000
0.04048185,-2.11411166,-1.01953351,-0.92279828,0.89351070,0.00000000,0.00000000,-2.86526513,-0.66383910,1.50659740,-1.08147430,-0.22349197,0.00000000,0.00000000
0.01690806,-2.12619877,-1.02509797,-0.88460046,0.87367672,0.00000000,0.00000000,-2.89150977,-0.66496211,1.50598359,-1.08613443,-0.21187848,0.00000000,0.00000000
-0.00674922,-2.13722634,-1.02759624,-0.84628260,0.85906905,0.00000000,0.00000000,-2.91077375,-0.66928691,1.50170195,-1.08756053,-0.20188855,0.00000000,0.00000000
-0.02897509,-2.14749098,-1.02612197,-0.81020087,0.85709780,0.00000000,0.00000000,-2.92305422,-0.67600548,1.49430072,-1.08676291,-0.18964414,0.00000000,0.00000000
-0.04975003,-2.15678048,-1.02052784,-0.77862161,0.84327751,0.00000000,0.00000000,-2.92857337,-0.68426782,1.48429859,-1.08450699,-0.19345273,0.00000000,0.00000000
-0.06896783,-2.16425943,-1.01092470,-0.75229967,0.83219647,0.00000000,0.00000000,-2.92820883,-0.69362283,1.47180057,-1.08125615,-0.19282632,0.00000000,0.00000000
-0.08620586,-2.16873074,-0.99752843,-0.73111051,0.82537907,0.00000000,0.00000000,-2.92376518,-0.70401901,1.45644641,-1.07727671,-0.19123477,0.00000000,0.00000000
-0.10126783,-2.16992545,-0.98110354,-0.71438342,0.81386042,0.00000000,0.00000000,-2.91695166,-0.71512210,1.43799543,-1.07308865,-0.19679777,0.00000000,0.00000000
-0.11454161,-2.17000008,-0.96314496,-0.70115954,0.78615028,0.00000000,0.00000000,-2.91004658,-0.72585189,1.41665292,-1.06885302,-0.20327801,0.00000000,0.00000000
-0.12662353,-2.17000008,-0.94527960,-0.69037396,0.75281739,0.00000000,0.00000000,-2.90633035,-0.73556381,1.39222288,-1.06480753,-0.21402271,0.00000000,0.00000000
-0.13779539,-2.17000008,-0.92860913,-0.68109661,0.73500788,0.00000000,0.00000000,-2.90630269,-0.74447328,1.36434233,-1.06324780,-0.23262608,0.00000000,0.00000000
-0.14797048,-2.17000008,-0.91405809,-0.67221469,0.72685546,0.00000000,0.00000000,-2.90614676,-0.75174463,1.33426094,-1.06758511,-0.24442275,0.00000000,0.00000000
-0.15714377,-2.17000008,-0.90192962,-0.66348410,0.73587638,0.00000000,0.00000000,-2.90520287,-0.75585121,1.30356705,-1.07811284,-0.25486767,0.00000000,0.00000000
-0.16564183,-2.17000008,-0.89206791,-0.65533853,0.75939488,0.00000000,0.00000000,-2.90419912,-0.75826234,1.27149296,-1.09450269,-0.26407915,0.00000000,0.00000000
-0.17351215,-2.17000008,-0.88390470,-0.64826989,0.78350914,0.00000000,0.00000000,-2.90813279,-0.76028317,1.23633397,-1.11362112,-0.28361550,0.00000000,0.00000000
-0.18099821,-2.17000008,-0.87754858,-0.64192098,0.80875605,0.00000000,0.00000000,-2.91847157,-0.76061428,1.19925451,-1.13275969,-0.30484587,0.00000000,0.00000000
-0.18780942,-2.17000008,-0.87273276,-0.63593894,0.83226186,0.00000000,0.00000000,-2.93358421,-0.75840104,1.16217244,-1.15111482,-0.32810673,0.00000000,0.00000000
-0.19366652,-2.17000008,-0.86907429,-0.63015133,0.84715170,0.00000000,0.00000000,-2.95134759,-0.75425220,1.12630844,-1.16821718,-0.35696775,0.00000000,0.00000000
-0.19849062,-2.17000008,-0.86626321,-0.62445986,0.86199784,0.00000000,0.00000000,-2.96979928,-0.74864161,1.09310412,-1.18304610,-0.38353428,0.00000000,0.00000000
-0.20229444,-2.17000008,-0.86400676,-0.61882085,0.87922335,0.00000000,0.00000000,-2.98652029,-0.74219161,1.06408763,-1.19482732,-0.40381891,0.00000000,0.00000000
-0.20526692,-2.17000008,-0.86214411,-0.61322558,0.87814480,0.00000000,0.00000000,-2.99930382,-0.73573995,1.04038012,-1.20342267,-0.42130271,0.00000000,0.00000000
-0.20775312,-2.17000008,-0.86068755,-0.60765177,0.87990463,0.00000000,0.00000000,-3.00692582,-0.72982365,1.02265680,-1.20884502,-0.43868962,0.00000000,0.00000000
-0.21000499,-2.17000008,-0.85967726,-0.60201675,0.88063067,0.00000000,0.00000000,-3.00956750,-0.72467917,1.01155925,-1.21144569,-0.44732910,0.00000000,0.00000000
-0.21200915,-2.17000008,-0.85902929,-0.59618878,0.88407594,0.00000000,0.00000000,-3.00988960,-0.72041047,1.00769603,-1.21182621,-0.46218032,0.00000000,0.00000000
-0.21363579,-2.17000008,-0.85852581,-0.59010458,0.89409328,0.00000000,0.00000000,-3.00842690,-0.71700895,1.01111436,-1.21001458,-0.47672620,0.00000000,0.00000000
-0.21478303,-2.17000008,-0.85788041,-0.58382559,0.91739863,0.00000000,0.00000000,-3.00231504,-0.71435773,1.02116334,-1.20531893,-0.49177346,0.00000000,0.00000000
-0.21544445,-2.17000008,-0.85683882,-0.57749307,0.95961249,0.00000000,0.00000000,-2.99025750,-0.71218210,1.03689098,-1.19690108,-0.49758473,0.00000000,0.00000000
-0.21579528,-2.17000008,-0.85524607,-0.57131320,0.99930251,0.00000000,0.00000000,-2.97278929,-0.70997655,1.05731773,-1.18411231,-0.50276929,0.00000000,0.00000000
-0.21611737,-2.17000008,-0.85296321,-0.56560600,1.03424954,0.00000000,0.00000000,-2.95081043,-0.70709997,1.08133304,-1.16651428,-0.50214869,0.00000000,0.00000000
-0.21662189,-2.17000008,-0.84977925,-0.56085020,1.06580925,0.00000000,0.00000000,-2.92530847,-0.70288539,1.10754681,-1.14398837,-0.49769297,0.00000000,0.00000000
-0.21732377,-2.17000008,-0.84554100,-0.55744660,1.08572793,0.00000000,0.00000000,-2.89839697,-0.69683564,1.13391089,-1.11694574,-0.50097406,0.00000000,0.00000000
-0.21816668,-2.17000008,-0.84043467,-0.55541563,1.09779143,0.00000000,0.00000000,-2.87359166,-0.68941182,1.15739632,-1.08723164,-0.49556896,0.00000000,0.00000000
-0.21917434,-2.17000008,-0.83500820,-0.55444592,1.10435164,0.00000000,0.00000000,-2.85359836,-0.68219376,1.17493188,-1.05869377,-0.49512464,0.00000000,0.00000000
-0.22025521,-2.17000008,-0.82987159,-0.55404294,1.10430276,0.00000000,0.00000000,-2.83922386,-0.67654288,1.18474185,-1.03571010,-0.48515832,0.00000000,0.00000000
-0.22131003,-2.17000008,-0.82555050,-0.55368316,1.10995686,0.00000000,0.00000000,-2.83033919,-0.67297703,1.18632686,-1.02130795,-0.46147281,0.00000000,0.00000000
-0.22232571,-2.17000008,-0.82246250,-0.55285567,1.11051440,0.00000000,0.00000000,-2.82667780,-0.67153120,1.17981791,-1.01692653,-0.44117761,0.00000000,0.00000000
-0.22322510,-2.17000008,-0.82084626,-0.55107117,1.10392928,0.00000000,0.00000000,-2.82777190,-0.67189306,1.16576970,-1.02283955,-0.43172514,0.00000000,0.00000000
-0.22392459,-2.17000008,-0.82067090,-0.54809904,1.11086118,0.00000000,0.00000000,-2.83313012,-0.67368406,1.14482224,-1.03827822,-0.42799622,0.00000000,0.00000000
-0.22449708,-2.17000008,-0.82155770,-0.54423606,1.11553133,0.00000000,0.00000000,-2.84271979,-0.67666906,1.11736131,-1.06103456,-0.41704139,0.00000000,0.00000000
-0.22498681,-2.17000008,-0.82275009,-0.54018092,1.12044108,0.00000000,0.00000000,-2.85659695,-0.68014807,1.08407402,-1.08711159,-0.40214023,0.00000000,0.00000000
-0.22532891,-2.17000008,-0.82324779,-0.53682017,1.11838150,0.00000000,0.00000000,-2.87332702,-0.68305469,1.04660249,-1.11211216,-0.36493644,0.00000000,0.00000000
-0.22576784,-2.17000008,-0.82233572,-0.53492886,1.12607229,0.00000000,0.00000000,-2.88965106,-0.68500078,1.00725603,-1.13300991,-0.32470560,0.00000000,0.00000000
-0.22662443,-2.17000008,-0.81997418,-0.53455871,1.13093770,0.00000000,0.00000000,-2.90277243,-0.68638402,0.96822584,-1.14863920,-0.27715823,0.00000000,0.00000000
-0.22782718,-2.17000008,-0.81646723,-0.53517944,1.13216364,0.00000000,0.00000000,-2.91120672,-0.68754637,0.93162423,-1.15851784,-0.24497811,0.00000000,0.00000000
-0.22894591,-2.17000008,-0.81213081,-0.53603965,1.12262809,0.00000000,0.00000000,-2.91350222,-0.68896371,0.89959174,-1.16269839,-0.21569578,0.00000000,0.00000000
-0.22945604,-2.17000008,-0.80717099,-0.53650314,1.11106968,0.00000000,0.00000000,-2.90849781,-0.69140404,0.87381494,-1.16146529,-0.19845918,0.00000000,0.00000000
-0.22920799,-2.17000008,-0.80173469,-0.53645384,1.08336103,0.00000000,0.00000000,-2.89593029,-0.69557160,0.85526711,-1.15488434,-0.18909398,0.00000000,0.00000000
-0.22865461,-2.17000008,-0.79599190,-0.53637046,1.05297458,0.00000000,0.00000000,-2.87634921,-0.70182264,0.84434515,-1.14273798,-0.18369661,0.00000000,0.00000000
-0.22843558,-2.17000008,-0.79010624,-0.53688610,1.02934659,0.00000000,0.00000000,-2.85073376,-0.71007907,0.84109366,-1.12467360,-0.17756331,0.00000000,0.00000000
-0.22871706,-2.17000008,-0.78414178,-0.53826916,1.00965071,0.00000000,0.00000000,-2.82011747,-0.71975243,0.84540814,-1.10031819,-0.16235721,0.00000000,0.00000000
-0.22911204,-2.17000008,-0.77804393,-0.54038942,0.99464440,0.00000000,0.00000000,-2.78541017,-0.72964758,0.85711759,-1.06926370,-0.15370733,0.00000000,0.00000000
-0.22909370,-2.17000008,-0.77167839,-0.54306334,0.98105109,0.00000000,0.00000000,-2.74764705,-0.73772973,0.87591749,-1.03079164,-0.14750867,0.00000000,0.00000000
-0.22838427,-2.17000008,-0.76489604,-0.54633176,0.97552079,0.00000000,0.00000000,-2.70870996,-0.74120802,0.90098524,-0.98360974,-0.14187954,0.00000000,0.00000000
-0.22712736,-2.17000008,-0.75775552,-0.55021232,0.97058523,0.00000000,0.00000000,-2.67054653,-0.73917931,0.92998677,-0.92821795,-0.12833758,0.00000000,0.00000000
